text,label
రుణం delay problem please solve,MEDIUM
రుణం కోసం దరఖాస్తు చేసాను,NORMAL
రుణం సమాచారం కావాలి,NORMAL
నా రుణం status తెలియజేయండి,NORMAL
requesting రుణం information,NORMAL
క్రెడిట్ లేక చనిపోతున్నాము,CRITICAL
క్రెడిట్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర క్రెడిట్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency క్రెడిట్ needed urgently please help,CRITICAL
క్రెడిట్ 3 నెలలుగా రాలేదు,HIGH
క్రెడిట్ ఆపేసారు కారణం తెలియదు,HIGH
నా క్రెడిట్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
క్రెడిట్ stopped for months please help,HIGH
క్రెడిట్ ఆలస్యం అవుతుంది,MEDIUM
క్రెడిట్ సమస్య పరిష్కరించండి,MEDIUM
నా క్రెడిట్ ఇంకా రాలేదు,MEDIUM
క్రెడిట్ delay problem please solve,MEDIUM
క్రెడిట్ కోసం దరఖాస్తు చేసాను,NORMAL
క్రెడిట్ సమాచారం కావాలి,NORMAL
నా క్రెడిట్ status తెలియజేయండి,NORMAL
requesting క్రెడిట్ information,NORMAL
కిసాన్ లేక చనిపోతున్నాము,CRITICAL
కిసాన్ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర కిసాన్ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency కిసాన్ needed urgently please help,CRITICAL
కిసాన్ 3 నెలలుగా రాలేదు,HIGH
కిసాన్ ఆపేసారు కారణం తెలియదు,HIGH
నా కిసాన్ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
కిసాన్ stopped for months please help,HIGH
కిసాన్ ఆలస్యం అవుతుంది,MEDIUM
కిసాన్ సమస్య పరిష్కరించండి,MEDIUM
నా కిసాన్ ఇంకా రాలేదు,MEDIUM
కిసాన్ delay problem please solve,MEDIUM
కిసాన్ కోసం దరఖాస్తు చేసాను,NORMAL
కిసాన్ సమాచారం కావాలి,NORMAL
నా కిసాన్ status తెలియజేయండి,NORMAL
requesting కిసాన్ information,NORMAL
వడ్డీ లేక చనిపోతున్నాము,CRITICAL
వడ్డీ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర వడ్డీ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency వడ్డీ needed urgently please help,CRITICAL
వడ్డీ 3 నెలలుగా రాలేదు,HIGH
వడ్డీ ఆపేసారు కారణం తెలియదు,HIGH
నా వడ్డీ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
వడ్డీ stopped for months please help,HIGH
వడ్డీ ఆలస్యం అవుతుంది,MEDIUM
వడ్డీ సమస్య పరిష్కరించండి,MEDIUM
నా వడ్డీ ఇంకా రాలేదు,MEDIUM
వడ్డీ delay problem please solve,MEDIUM
వడ్డీ కోసం దరఖాస్తు చేసాను,NORMAL
వడ్డీ సమాచారం కావాలి,NORMAL
నా వడ్డీ status తెలియజేయండి,NORMAL
requesting వడ్డీ information,NORMAL
మాఫీ లేక చనిపోతున్నాము,CRITICAL
మాఫీ 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర మాఫీ సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency మాఫీ needed urgently please help,CRITICAL
మాఫీ 3 నెలలుగా రాలేదు,HIGH
మాఫీ ఆపేసారు కారణం తెలియదు,HIGH
నా మాఫీ తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
మాఫీ stopped for months please help,HIGH
మాఫీ ఆలస్యం అవుతుంది,MEDIUM
మాఫీ సమస్య పరిష్కరించండి,MEDIUM
నా మాఫీ ఇంకా రాలేదు,MEDIUM
మాఫీ delay problem please solve,MEDIUM
మాఫీ కోసం దరఖాస్తు చేసాను,NORMAL
మాఫీ సమాచారం కావాలి,NORMAL
నా మాఫీ status తెలియజేయండి,NORMAL
requesting మాఫీ information,NORMAL
అప్పు లేక చనిపోతున్నాము,CRITICAL
అప్పు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర అప్పు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency అప్పు needed urgently please help,CRITICAL
అప్పు 3 నెలలుగా రాలేదు,HIGH
అప్పు ఆపేసారు కారణం తెలియదు,HIGH
నా అప్పు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
అప్పు stopped for months please help,HIGH
అప్పు ఆలస్యం అవుతుంది,MEDIUM
అప్పు సమస్య పరిష్కరించండి,MEDIUM
నా అప్పు ఇంకా రాలేదు,MEDIUM
అప్పు delay problem please solve,MEDIUM
అప్పు కోసం దరఖాస్తు చేసాను,NORMAL
అప్పు సమాచారం కావాలి,NORMAL
నా అప్పు status తెలియజేయండి,NORMAL
requesting అప్పు information,NORMAL
రైతు లేక చనిపోతున్నాము,CRITICAL
రైతు 6 నెలలుగా రాలేదు ఆకలితో ఉన్నాము,CRITICAL
అత్యవసర రైతు సహాయం కావాలి లేకపోతే ప్రాణాలు పోతాయి,CRITICAL
emergency రైతు needed urgently please help,CRITICAL
రైతు 3 నెలలుగా రాలేదు,HIGH
రైతు ఆపేసారు కారణం తెలియదు,HIGH
నా రైతు తిరస్కరించారు ఎక్కడికి వెళ్ళాలి తెలియదు,HIGH
రైతు stopped for months please help,HIGH
రైతు ఆలస్యం అవుతుంది,MEDIUM
రైతు సమస్య పరిష్కరించండి,MEDIUM
నా రైతు ఇంకా రాలేదు,MEDIUM
రైతు delay problem please solve,MEDIUM
రైతు కోసం దరఖాస్తు చేసాను,NORMAL
రైతు సమాచారం కావాలి,NORMAL
